country,energy,year,consumption
Haiti,Renewables and other (quad Btu),2023,0.000644895
Honduras,Renewables and other (quad Btu),2023,0.032021799
Hong Kong,Renewables and other (quad Btu),2023,0.041191607
Hungary,Renewables and other (quad Btu),2023,0.075834668
Iceland,Renewables and other (quad Btu),2023,0.068861184
India,Renewables and other (quad Btu),2023,1.613294043
Indonesia,Renewables and other (quad Btu),2023,0.417399726
Iran,Renewables and other (quad Btu),2023,0.063791349
Iraq,Renewables and other (quad Btu),2023,0.016755692
Ireland,Renewables and other (quad Btu),2023,0.066014803
Israel,Renewables and other (quad Btu),2023,0.003603577
Italy,Renewables and other (quad Btu),2023,0.649961157
Jamaica,Renewables and other (quad Btu),2023,0.002292745
Japan,Renewables and other (quad Btu),2023,1.143219744
Jordan,Renewables and other (quad Btu),2023,0.018597833
Kazakhstan,Renewables and other (quad Btu),2023,0.05317981
Kenya,Renewables and other (quad Btu),2023,0.041230787
Kiribati,Renewables and other (quad Btu),2023,2.05E-05
Kosovo,Renewables and other (quad Btu),2023,0.006182658
Kuwait,Renewables and other (quad Btu),2023,0.006874402
Kyrgyzstan,Renewables and other (quad Btu),2023,0.052085143
Laos,Renewables and other (quad Btu),2023,0.010674098
Latvia,Renewables and other (quad Btu),2023,0.023120556
Lebanon,Renewables and other (quad Btu),2023,0.007487464
Lesotho,Renewables and other (quad Btu),2023,0.003191262
Liberia,Renewables and other (quad Btu),2023,0.000462626
Libya,Renewables and other (quad Btu),2023,0.002769921
Lithuania,Renewables and other (quad Btu),2023,0.042315472
Luxembourg,Renewables and other (quad Btu),2023,0.02299688
Macau,Renewables and other (quad Btu),2023,0.019960469
Madagascar,Renewables and other (quad Btu),2023,0.003313102
Malawi,Renewables and other (quad Btu),2023,0.006743034
Malaysia,Renewables and other (quad Btu),2023,0.138447892
Maldives,Renewables and other (quad Btu),2023,0.000196405
Mali,Renewables and other (quad Btu),2023,0.007483274
Malta,Renewables and other (quad Btu),2023,0.003259504
Mauritania,Renewables and other (quad Btu),2023,0.002835276
Mauritius,Renewables and other (quad Btu),2023,0.003684883
Mexico,Renewables and other (quad Btu),2023,0.270226436
Moldova,Renewables and other (quad Btu),2023,0.006134369
Mongolia,Renewables and other (quad Btu),2023,0.008287497
Montenegro,Renewables and other (quad Btu),2023,0.005742757
Montserrat,Renewables and other (quad Btu),2023,6.82E-06
Morocco,Renewables and other (quad Btu),2023,0.041356861
Mozambique,Renewables and other (quad Btu),2023,0.044774273
Namibia,Renewables and other (quad Btu),2023,0.015703155
Nauru,Renewables and other (quad Btu),2023,1.71E-05
Nepal,Renewables and other (quad Btu),2023,0.039378304
Netherlands,Renewables and other (quad Btu),2023,0.225424109
Netherlands Antilles,Renewables and other (quad Btu),2023,0.000887103
New Caledonia,Renewables and other (quad Btu),2023,0.003371367
New Zealand,Renewables and other (quad Btu),2023,0.132474151
Nicaragua,Renewables and other (quad Btu),2023,0.018238244
Niger,Renewables and other (quad Btu),2023,0.004222224
Nigeria,Renewables and other (quad Btu),2023,0.025342489
Niue,Renewables and other (quad Btu),2023,5.54E-10
North Korea,Renewables and other (quad Btu),2023,0.057151325
North Macedonia,Renewables and other (quad Btu),2023,0.00814479
Norway,Renewables and other (quad Btu),2023,0.465226431
Oman,Renewables and other (quad Btu),2023,0.010052955
Pakistan,Renewables and other (quad Btu),2023,0.162956039
Palestinian Territories,Renewables and other (quad Btu),2023,0.024795125
Panama,Renewables and other (quad Btu),2023,0.02678095
Papua New Guinea,Renewables and other (quad Btu),2023,0.003902313
Paraguay,Renewables and other (quad Btu),2023,0.069687694
Peru,Renewables and other (quad Btu),2023,0.116036397
Philippines,Renewables and other (quad Btu),2023,0.09464599
Poland,Renewables and other (quad Btu),2023,0.048937243
Portugal,Renewables and other (quad Btu),2023,0.170813042
Puerto Rico,Renewables and other (quad Btu),2023,0.003721936
Qatar,Renewables and other (quad Btu),2023,0.001295555
Romania,Renewables and other (quad Btu),2023,0.097143517
Russia,Renewables and other (quad Btu),2023,0.668343137
Rwanda,Renewables and other (quad Btu),2023,0.002113711
Saint Helena,Renewables and other (quad Btu),2023,1.50E-10
Saint Kitts and Nevis,Renewables and other (quad Btu),2023,3.75E-05
Saint Lucia,Renewables and other (quad Btu),2023,2.73E-05
Saint Vincent/Grenadines,Renewables and other (quad Btu),2023,0.000239879
Samoa,Renewables and other (quad Btu),2023,0.000272433
Sao Tome and Principe,Renewables and other (quad Btu),2023,2.05E-05
Saudi Arabia,Renewables and other (quad Btu),2023,0.011979457
Senegal,Renewables and other (quad Btu),2023,0.009527311
Serbia,Renewables and other (quad Btu),2023,0.068722955
Seychelles,Renewables and other (quad Btu),2023,0.000291731
Sierra Leone,Renewables and other (quad Btu),2023,0.000729707
Singapore,Renewables and other (quad Btu),2023,0.01954918
Slovakia,Renewables and other (quad Btu),2023,0.022389859
Slovenia,Renewables and other (quad Btu),2023,0.018513055
Solomon Islands,Renewables and other (quad Btu),2023,5.90E-05
Somalia,Renewables and other (quad Btu),2023,0.000246448
South Africa,Renewables and other (quad Btu),2023,0.094708327
South Korea,Renewables and other (quad Btu),2023,0.233636942
South Sudan,Renewables and other (quad Btu),2023,0.000136486
Spain,Renewables and other (quad Btu),2023,0.461877485
Sri Lanka,Renewables and other (quad Btu),2023,0.030504622
Sudan,Renewables and other (quad Btu),2023,0.043672639
Suriname,Renewables and other (quad Btu),2023,0.003164515
Sweden,Renewables and other (quad Btu),2023,0.366641487
Switzerland,Renewables and other (quad Btu),2023,0.147726365
Syria,Renewables and other (quad Btu),2023,0.002062782
Taiwan,Renewables and other (quad Btu),2023,0.114333363
Tajikistan,Renewables and other (quad Btu),2023,0.060302994
Tanzania,Renewables and other (quad Btu),2023,0.010515371
Thailand,Renewables and other (quad Btu),2023,0.342998252
The Bahamas,Renewables and other (quad Btu),2023,8.03E-05
Timor-Leste,Renewables and other (quad Btu),2023,3.41E-06
Togo,Renewables and other (quad Btu),2023,0.004606934
Tonga,Renewables and other (quad Btu),2023,2.73E-05
Trinidad and Tobago,Renewables and other (quad Btu),2023,7.28E-05
Tunisia,Renewables and other (quad Btu),2023,0.011415311
Turkiye,Renewables and other (quad Btu),2023,0.527371437
Turkmenistan,Renewables and other (quad Btu),2023,-0.030686521
Turks and Caicos Islands,Renewables and other (quad Btu),2023,1.71E-05
U.S. Territories,Renewables and other (quad Btu),2023,0
U.S. Virgin Islands,Renewables and other (quad Btu),2023,6.48E-05
Uganda,Renewables and other (quad Btu),2023,0.020329467
Ukraine,Renewables and other (quad Btu),2023,0.063035761
United Arab Emirates,Renewables and other (quad Btu),2023,0.028213781
United Kingdom,Renewables and other (quad Btu),2023,0.769552355
United States,Renewables and other (quad Btu),2023,8.256410033
Uruguay,Renewables and other (quad Btu),2023,0.050571033
Uzbekistan,Renewables and other (quad Btu),2023,0.034923209
Vanuatu,Renewables and other (quad Btu),2023,6.91E-05
Venezuela,Renewables and other (quad Btu),2023,0.219807752
Vietnam,Renewables and other (quad Btu),2023,0.534951343
Yemen,Renewables and other (quad Btu),2023,0.002080994
Zambia,Renewables and other (quad Btu),2023,0.052378863
Zimbabwe,Renewables and other (quad Btu),2023,0.026270101
Afghanistan,"Nuclear, renewables, and other (quad Btu)",2023,0.024123834
Albania,"Nuclear, renewables, and other (quad Btu)",2023,0.029781212
Algeria,"Nuclear, renewables, and other (quad Btu)",2023,0.001774592
American Samoa,"Nuclear, renewables, and other (quad Btu)",2023,1.71E-05
Angola,"Nuclear, renewables, and other (quad Btu)",2023,0.047160185
Antarctica,"Nuclear, renewables, and other (quad Btu)",2023,2.13E-05
Antigua and Barbuda,"Nuclear, renewables, and other (quad Btu)",2023,7.85E-05
Argentina,"Nuclear, renewables, and other (quad Btu)",2023,0.306246252
Armenia,"Nuclear, renewables, and other (quad Btu)",2023,0.033942049
Aruba,"Nuclear, renewables, and other (quad Btu)",2023,0.00055277
Australia,"Nuclear, renewables, and other (quad Btu)",2023,0.356658702
Austria,"Nuclear, renewables, and other (quad Btu)",2023,0.258365087
Azerbaijan,"Nuclear, renewables, and other (quad Btu)",2023,-0.003217212
Bahrain,"Nuclear, renewables, and other (quad Btu)",2023,0.000356181
Bangladesh,"Nuclear, renewables, and other (quad Btu)",2023,0.039161727
Barbados,"Nuclear, renewables, and other (quad Btu)",2023,0.000313377
Belarus,"Nuclear, renewables, and other (quad Btu)",2023,0.127073077
Belgium,"Nuclear, renewables, and other (quad Btu)",2023,0.459155698
Belize,"Nuclear, renewables, and other (quad Btu)",2023,0.003119301
Benin,"Nuclear, renewables, and other (quad Btu)",2023,0.00312686
Bermuda,"Nuclear, renewables, and other (quad Btu)",2023,5.63E-05
Bhutan,"Nuclear, renewables, and other (quad Btu)",2023,0.043007684
Bolivia,"Nuclear, renewables, and other (quad Btu)",2023,0.016510259
Bosnia and Herzegovina,"Nuclear, renewables, and other (quad Btu)",2023,0.004695616
Botswana,"Nuclear, renewables, and other (quad Btu)",2023,0.006579848
Brazil,"Nuclear, renewables, and other (quad Btu)",2023,2.709977422
British Virgin Islands,"Nuclear, renewables, and other (quad Btu)",2023,1.36E-05
Brunei,"Nuclear, renewables, and other (quad Btu)",2023,1.71E-05
Bulgaria,"Nuclear, renewables, and other (quad Btu)",2023,0.212002815
Burkina Faso,"Nuclear, renewables, and other (quad Btu)",2023,0.006863429
Burma,"Nuclear, renewables, and other (quad Btu)",2023,0.034224015
Burundi,"Nuclear, renewables, and other (quad Btu)",2023,0.001542096
Cabo Verde,"Nuclear, renewables, and other (quad Btu)",2023,0.000498173
Cambodia,"Nuclear, renewables, and other (quad Btu)",2023,0.038561202
Cameroon,"Nuclear, renewables, and other (quad Btu)",2023,0.018627331
Canada,"Nuclear, renewables, and other (quad Btu)",2023,2.343438546
Cayman Islands,"Nuclear, renewables, and other (quad Btu)",2023,7.85E-05
Central African Republic,"Nuclear, renewables, and other (quad Btu)",2023,0.000481112
Chad,"Nuclear, renewables, and other (quad Btu)",2023,0.000129945
Chile,"Nuclear, renewables, and other (quad Btu)",2023,0.218940052
China,"Nuclear, renewables, and other (quad Btu)",2023,14.99165157
Colombia,"Nuclear, renewables, and other (quad Btu)",2023,0.1324119
Congo-Brazzaville,"Nuclear, renewables, and other (quad Btu)",2023,0.003672004
Congo-Kinshasa,"Nuclear, renewables, and other (quad Btu)",2023,0.060831387
Cook Islands,"Nuclear, renewables, and other (quad Btu)",2023,5.43E-05
Costa Rica,"Nuclear, renewables, and other (quad Btu)",2023,0.037826911
Cote d'Ivoire,"Nuclear, renewables, and other (quad Btu)",2023,0.009721416
Croatia,"Nuclear, renewables, and other (quad Btu)",2023,0.049287047
Cuba,"Nuclear, renewables, and other (quad Btu)",2023,0.004406675
Cyprus,"Nuclear, renewables, and other (quad Btu)",2023,0.004088037
Czechia,"Nuclear, renewables, and other (quad Btu)",2023,0.370975469
Denmark,"Nuclear, renewables, and other (quad Btu)",2023,0.15227392
Djibouti,"Nuclear, renewables, and other (quad Btu)",2023,0.002377556
Dominica,"Nuclear, renewables, and other (quad Btu)",2023,8.26E-05
Dominican Republic,"Nuclear, renewables, and other (quad Btu)",2023,0.015681395
Ecuador,"Nuclear, renewables, and other (quad Btu)",2023,0.092523806
Egypt,"Nuclear, renewables, and other (quad Btu)",2023,0.087353576
El Salvador,"Nuclear, renewables, and other (quad Btu)",2023,0.02704882
Equatorial Guinea,"Nuclear, renewables, and other (quad Btu)",2023,0.00168626
Eritrea,"Nuclear, renewables, and other (quad Btu)",2023,0.000163783
Estonia,"Nuclear, renewables, and other (quad Btu)",2023,0.031153198
Eswatini,"Nuclear, renewables, and other (quad Btu)",2023,0.006081059
Ethiopia,"Nuclear, renewables, and other (quad Btu)",2023,0.056311441
Falkland Islands,"Nuclear, renewables, and other (quad Btu)",2023,1.71E-05
Faroe Islands,"Nuclear, renewables, and other (quad Btu)",2023,0.00079795
Fiji,"Nuclear, renewables, and other (quad Btu)",2023,0.003116505
Finland,"Nuclear, renewables, and other (quad Btu)",2023,0.545602694
France,"Nuclear, renewables, and other (quad Btu)",2023,3.711319914
French Polynesia,"Nuclear, renewables, and other (quad Btu)",2023,0.000826081
Gabon,"Nuclear, renewables, and other (quad Btu)",2023,0.009306649
"Gambia, The","Nuclear, renewables, and other (quad Btu)",2023,1.71E-05
Georgia,"Nuclear, renewables, and other (quad Btu)",2023,0.037381324
Germany,"Nuclear, renewables, and other (quad Btu)",2023,1.346865513
Ghana,"Nuclear, renewables, and other (quad Btu)",2023,0.025375947
Gibraltar,"Nuclear, renewables, and other (quad Btu)",2023,4.05E-09
Greece,"Nuclear, renewables, and other (quad Btu)",2023,0.101018163
Greenland,"Nuclear, renewables, and other (quad Btu)",2023,0.001618923
Grenada,"Nuclear, renewables, and other (quad Btu)",2023,1.43E-05
Guam,"Nuclear, renewables, and other (quad Btu)",2023,0.000484524
Guatemala,"Nuclear, renewables, and other (quad Btu)",2023,0.054445911
Guinea,"Nuclear, renewables, and other (quad Btu)",2023,0.010332675
Guinea-Bissau,"Nuclear, renewables, and other (quad Btu)",2023,1.02E-05
Guyana,"Nuclear, renewables, and other (quad Btu)",2023,0.000708114
Haiti,"Nuclear, renewables, and other (quad Btu)",2023,0.000644895
Honduras,"Nuclear, renewables, and other (quad Btu)",2023,0.032021799
Hong Kong,"Nuclear, renewables, and other (quad Btu)",2023,0.041191607
Hungary,"Nuclear, renewables, and other (quad Btu)",2023,0.227674751
Iceland,"Nuclear, renewables, and other (quad Btu)",2023,0.068861184
India,"Nuclear, renewables, and other (quad Btu)",2023,2.185063488
Indonesia,"Nuclear, renewables, and other (quad Btu)",2023,0.417399726
Iran,"Nuclear, renewables, and other (quad Btu)",2023,0.126564415
Iraq,"Nuclear, renewables, and other (quad Btu)",2023,0.016755692
Ireland,"Nuclear, renewables, and other (quad Btu)",2023,0.066014803
Israel,"Nuclear, renewables, and other (quad Btu)",2023,0.003603577
Italy,"Nuclear, renewables, and other (quad Btu)",2023,0.649961157
Jamaica,"Nuclear, renewables, and other (quad Btu)",2023,0.002292745
Japan,"Nuclear, renewables, and other (quad Btu)",2023,1.992867043
Jordan,"Nuclear, renewables, and other (quad Btu)",2023,0.018597833
Kazakhstan,"Nuclear, renewables, and other (quad Btu)",2023,0.05317981
Kenya,"Nuclear, renewables, and other (quad Btu)",2023,0.041230787
Kiribati,"Nuclear, renewables, and other (quad Btu)",2023,2.05E-05
Kosovo,"Nuclear, renewables, and other (quad Btu)",2023,0.006182658
Kuwait,"Nuclear, renewables, and other (quad Btu)",2023,0.006874402
Kyrgyzstan,"Nuclear, renewables, and other (quad Btu)",2023,0.052085143
Laos,"Nuclear, renewables, and other (quad Btu)",2023,0.010674098
Latvia,"Nuclear, renewables, and other (quad Btu)",2023,0.023120556
Lebanon,"Nuclear, renewables, and other (quad Btu)",2023,0.007487464
Lesotho,"Nuclear, renewables, and other (quad Btu)",2023,0.003191262
Liberia,"Nuclear, renewables, and other (quad Btu)",2023,0.000462626
Libya,"Nuclear, renewables, and other (quad Btu)",2023,0.002769921
Lithuania,"Nuclear, renewables, and other (quad Btu)",2023,0.042315472
Luxembourg,"Nuclear, renewables, and other (quad Btu)",2023,0.02299688
