country,energy type,year,emission,per capita emission
United States,Consumed natural gas (MMtonnes CO2),2020,1654.557523,0.007126096
Uruguay,Consumed natural gas (MMtonnes CO2),2020,0.116956339,0.007126096
Uzbekistan,Consumed natural gas (MMtonnes CO2),2020,79.22946623,0.007126096
Venezuela,Consumed natural gas (MMtonnes CO2),2020,38.76361454,0.007126096
Vietnam,Consumed natural gas (MMtonnes CO2),2020,16.57492496,0.007126096
Yemen,Consumed natural gas (MMtonnes CO2),2020,0.020911405,0.007126096
Afghanistan,Coal and coke (MMtonnes CO2),2022,2.854613807,0.007126096
Albania,Coal and coke (MMtonnes CO2),2022,0.68601052,0.007126096
Algeria,Coal and coke (MMtonnes CO2),2022,0.49963113,0.007126096
Angola,Coal and coke (MMtonnes CO2),2022,0.007597566,0.007126096
Argentina,Coal and coke (MMtonnes CO2),2022,5.660529979,0.007126096
Armenia,Coal and coke (MMtonnes CO2),2022,0.060418785,0.007126096
Australia,Coal and coke (MMtonnes CO2),2022,157.4856964,0.007126096
Austria,Coal and coke (MMtonnes CO2),2022,9.445856772,0.007126096
Azerbaijan,Coal and coke (MMtonnes CO2),2022,0.136137964,0.007126096
Bahrain,Coal and coke (MMtonnes CO2),2022,-0.004502218,0.007126096
Bangladesh,Coal and coke (MMtonnes CO2),2022,15.20955739,0.007126096
Barbados,Coal and coke (MMtonnes CO2),2022,1.77E-05,0.007126096
Belarus,Coal and coke (MMtonnes CO2),2022,1.942362269,0.007126096
Belgium,Coal and coke (MMtonnes CO2),2022,8.363223083,0.007126096
Benin,Coal and coke (MMtonnes CO2),2022,0.102843839,0.007126096
Bermuda,Coal and coke (MMtonnes CO2),2022,0.000165383,0.007126096
Bhutan,Coal and coke (MMtonnes CO2),2022,0.733712709,0.007126096
Bolivia,Coal and coke (MMtonnes CO2),2022,0.023608287,0.007126096
Bosnia and Herzegovina,Coal and coke (MMtonnes CO2),2022,21.15731789,0.007126096
Botswana,Coal and coke (MMtonnes CO2),2022,4.781202367,0.007126096
Brazil,Coal and coke (MMtonnes CO2),2022,57.88186861,0.007126096
Brunei,Coal and coke (MMtonnes CO2),2022,1.440231179,0.007126096
Bulgaria,Coal and coke (MMtonnes CO2),2022,24.73962423,0.007126096
Burma,Coal and coke (MMtonnes CO2),2022,2.701343876,0.007126096
Burundi,Coal and coke (MMtonnes CO2),2022,0.004824581,0.007126096
Cambodia,Coal and coke (MMtonnes CO2),2022,3.988827097,0.007126096
Canada,Coal and coke (MMtonnes CO2),2022,26.25491526,0.007126096
Chile,Coal and coke (MMtonnes CO2),2022,15.93323778,0.007126096
China,Coal and coke (MMtonnes CO2),2022,9043.386101,0.007126096
Colombia,Coal and coke (MMtonnes CO2),2022,14.96503,0.007126096
Congo-Kinshasa,Coal and coke (MMtonnes CO2),2022,0.052477512,0.007126096
Costa Rica,Coal and coke (MMtonnes CO2),2022,0.073876333,0.007126096
Cote d'Ivoire,Coal and coke (MMtonnes CO2),2022,0.000739295,0.007126096
Croatia,Coal and coke (MMtonnes CO2),2022,1.582439244,0.007126096
Cuba,Coal and coke (MMtonnes CO2),2022,0.007196623,0.007126096
Cyprus,Coal and coke (MMtonnes CO2),2022,0.113060572,0.007126096
Czechia,Coal and coke (MMtonnes CO2),2022,51.85360364,0.007126096
Denmark,Coal and coke (MMtonnes CO2),2022,4.015049792,0.007126096
Djibouti,Coal and coke (MMtonnes CO2),2022,0.000241229,0.007126096
Dominican Republic,Coal and coke (MMtonnes CO2),2022,4.991378453,0.007126096
Ecuador,Coal and coke (MMtonnes CO2),2022,0.057196656,0.007126096
Egypt,Coal and coke (MMtonnes CO2),2022,6.035078236,0.007126096
El Salvador,Coal and coke (MMtonnes CO2),2022,0.001418846,0.007126096
Estonia,Coal and coke (MMtonnes CO2),2022,0.006595453,0.007126096
Eswatini,Coal and coke (MMtonnes CO2),2022,0.273857062,0.007126096
Ethiopia,Coal and coke (MMtonnes CO2),2022,1.439969178,0.007126096
Faroe Islands,Coal and coke (MMtonnes CO2),2022,1.22E-08,0.007126096
Fiji,Coal and coke (MMtonnes CO2),2022,3.95E-06,0.007126096
Finland,Coal and coke (MMtonnes CO2),2022,8.553245604,0.007126096
France,Coal and coke (MMtonnes CO2),2022,26.81926272,0.007126096
French Polynesia,Coal and coke (MMtonnes CO2),2022,2.14E-08,0.007126096
Gabon,Coal and coke (MMtonnes CO2),2022,0.235939038,0.007126096
Georgia,Coal and coke (MMtonnes CO2),2022,1.130470931,0.007126096
Germany,Coal and coke (MMtonnes CO2),2022,226.2114106,0.007126096
Ghana,Coal and coke (MMtonnes CO2),2022,0.181582461,0.007126096
Greece,Coal and coke (MMtonnes CO2),2022,6.494682743,0.007126096
Greenland,Coal and coke (MMtonnes CO2),2022,6.14E-06,0.007126096
Guatemala,Coal and coke (MMtonnes CO2),2022,2.967085375,0.007126096
Guinea,Coal and coke (MMtonnes CO2),2022,0.004441532,0.007126096
Honduras,Coal and coke (MMtonnes CO2),2022,0.426268914,0.007126096
Hong Kong,Coal and coke (MMtonnes CO2),2022,14.49500698,0.007126096
Hungary,Coal and coke (MMtonnes CO2),2022,5.059937575,0.007126096
Iceland,Coal and coke (MMtonnes CO2),2022,0.513777069,0.007126096
India,Coal and coke (MMtonnes CO2),2022,1843.223085,0.007126096
Indonesia,Coal and coke (MMtonnes CO2),2022,464.4754227,0.007126096
Iran,Coal and coke (MMtonnes CO2),2022,6.28634887,0.007126096
Iraq,Coal and coke (MMtonnes CO2),2022,0.006376579,0.007126096
Ireland,Coal and coke (MMtonnes CO2),2022,3.005619132,0.007126096
Israel,Coal and coke (MMtonnes CO2),2022,14.11010157,0.007126096
Italy,Coal and coke (MMtonnes CO2),2022,27.29116664,0.007126096
Jamaica,Coal and coke (MMtonnes CO2),2022,0.148294014,0.007126096
Japan,Coal and coke (MMtonnes CO2),2022,408.6612258,0.007126096
Jordan,Coal and coke (MMtonnes CO2),2022,1.116389793,0.007126096
Kazakhstan,Coal and coke (MMtonnes CO2),2022,175.4966121,0.007126096
Kenya,Coal and coke (MMtonnes CO2),2022,2.665145479,0.007126096
Kosovo,Coal and coke (MMtonnes CO2),2022,6.427168512,0.007126096
Kuwait,Coal and coke (MMtonnes CO2),2022,0.341134884,0.007126096
Kyrgyzstan,Coal and coke (MMtonnes CO2),2022,5.116878431,0.007126096
Laos,Coal and coke (MMtonnes CO2),2022,16.75785384,0.007126096
Latvia,Coal and coke (MMtonnes CO2),2022,0.041580957,0.007126096
Lebanon,Coal and coke (MMtonnes CO2),2022,0.463679037,0.007126096
Libya,Coal and coke (MMtonnes CO2),2022,1.24E-05,0.007126096
Lithuania,Coal and coke (MMtonnes CO2),2022,0.593098066,0.007126096
Luxembourg,Coal and coke (MMtonnes CO2),2022,0.135137306,0.007126096
Madagascar,Coal and coke (MMtonnes CO2),2022,1.149597673,0.007126096
Malawi,Coal and coke (MMtonnes CO2),2022,0.111460977,0.007126096
Malaysia,Coal and coke (MMtonnes CO2),2022,69.80999139,0.007126096
Maldives,Coal and coke (MMtonnes CO2),2022,7.95E-08,0.007126096
Mali,Coal and coke (MMtonnes CO2),2022,0.000308256,0.007126096
Malta,Coal and coke (MMtonnes CO2),2022,4.39E-06,0.007126096
Mauritius,Coal and coke (MMtonnes CO2),2022,1.331397003,0.007126096
Mexico,Coal and coke (MMtonnes CO2),2022,40.04013871,0.007126096
Moldova,Coal and coke (MMtonnes CO2),2022,0.284936141,0.007126096
Mongolia,Coal and coke (MMtonnes CO2),2022,9.014970284,0.007126096
Montenegro,Coal and coke (MMtonnes CO2),2022,1.411580268,0.007126096
Morocco,Coal and coke (MMtonnes CO2),2022,27.38192667,0.007126096
Mozambique,Coal and coke (MMtonnes CO2),2022,0.053381403,0.007126096
Namibia,Coal and coke (MMtonnes CO2),2022,0.063750678,0.007126096
Nepal,Coal and coke (MMtonnes CO2),2022,2.187943471,0.007126096
Netherlands,Coal and coke (MMtonnes CO2),2022,19.92272655,0.007126096
New Caledonia,Coal and coke (MMtonnes CO2),2022,2.364480694,0.007126096
New Zealand,Coal and coke (MMtonnes CO2),2022,3.74396359,0.007126096
Niger,Coal and coke (MMtonnes CO2),2022,0.68808893,0.007126096
Nigeria,Coal and coke (MMtonnes CO2),2022,6.844990277,0.007126096
North Korea,Coal and coke (MMtonnes CO2),2022,52.3151446,0.007126096
North Macedonia,Coal and coke (MMtonnes CO2),2022,3.237606498,0.007126096
Norway,Coal and coke (MMtonnes CO2),2022,3.052545326,0.007126096
Oman,Coal and coke (MMtonnes CO2),2022,0.024554768,0.007126096
Pakistan,Coal and coke (MMtonnes CO2),2022,70.95563039,0.007126096
Panama,Coal and coke (MMtonnes CO2),2022,1.909679573,0.007126096
Paraguay,Coal and coke (MMtonnes CO2),2022,0.002894008,0.007126096
Peru,Coal and coke (MMtonnes CO2),2022,1.614215604,0.007126096
Philippines,Coal and coke (MMtonnes CO2),2022,77.023012,0.007126096
Poland,Coal and coke (MMtonnes CO2),2022,160.9866048,0.007126096
Portugal,Coal and coke (MMtonnes CO2),2022,0.039714453,0.007126096
Puerto Rico,Coal and coke (MMtonnes CO2),2022,2.915240293,0.007126096
Qatar,Coal and coke (MMtonnes CO2),2022,0.003210848,0.007126096
Romania,Coal and coke (MMtonnes CO2),2022,16.94203407,0.007126096
Russia,Coal and coke (MMtonnes CO2),2022,544.5125577,0.007126096
Rwanda,Coal and coke (MMtonnes CO2),2022,0.075117898,0.007126096
Saudi Arabia,Coal and coke (MMtonnes CO2),2022,0.439858778,0.007126096
Senegal,Coal and coke (MMtonnes CO2),2022,1.150651237,0.007126096
Serbia,Coal and coke (MMtonnes CO2),2022,27.3136562,0.007126096
Singapore,Coal and coke (MMtonnes CO2),2022,1.595828719,0.007126096
Slovakia,Coal and coke (MMtonnes CO2),2022,9.289872,0.007126096
Slovenia,Coal and coke (MMtonnes CO2),2022,2.970763357,0.007126096
South Africa,Coal and coke (MMtonnes CO2),2022,363.4298548,0.007126096
South Korea,Coal and coke (MMtonnes CO2),2022,251.3937922,0.007126096
Spain,Coal and coke (MMtonnes CO2),2022,15.66168132,0.007126096
Sri Lanka,Coal and coke (MMtonnes CO2),2022,4.66621649,0.007126096
Sudan,Coal and coke (MMtonnes CO2),2022,0.000761891,0.007126096
Sweden,Coal and coke (MMtonnes CO2),2022,6.51510677,0.007126096
Switzerland,Coal and coke (MMtonnes CO2),2022,0.246166664,0.007126096
Syria,Coal and coke (MMtonnes CO2),2022,0.10182155,0.007126096
Taiwan,Coal and coke (MMtonnes CO2),2022,141.3250641,0.007126096
Tajikistan,Coal and coke (MMtonnes CO2),2022,4.66890251,0.007126096
Tanzania,Coal and coke (MMtonnes CO2),2022,1.829872134,0.007126096
Thailand,Coal and coke (MMtonnes CO2),2022,63.3091432,0.007126096
Togo,Coal and coke (MMtonnes CO2),2022,0.25301676,0.007126096
Trinidad and Tobago,Coal and coke (MMtonnes CO2),2022,1.77E-05,0.007126096
Tunisia,Coal and coke (MMtonnes CO2),2022,0.00498994,0.007126096
Turkiye,Coal and coke (MMtonnes CO2),2022,150.1470741,0.007126096
Turkmenistan,Coal and coke (MMtonnes CO2),2022,3.92E-06,0.007126096
Ukraine,Coal and coke (MMtonnes CO2),2022,52.09088886,0.007126096
United Arab Emirates,Coal and coke (MMtonnes CO2),2022,7.685753605,0.007126096
United Kingdom,Coal and coke (MMtonnes CO2),2022,19.53119178,0.007126096
United States,Coal and coke (MMtonnes CO2),2022,938.931999,0.007126096
Uruguay,Coal and coke (MMtonnes CO2),2022,0.045124593,0.007126096
Uzbekistan,Coal and coke (MMtonnes CO2),2022,10.89523002,0.007126096
Venezuela,Coal and coke (MMtonnes CO2),2022,0.187743796,0.007126096
Vietnam,Coal and coke (MMtonnes CO2),2022,199.9901312,0.007126096
Yemen,Coal and coke (MMtonnes CO2),2022,0.376457703,0.007126096
Zambia,Coal and coke (MMtonnes CO2),2022,1.796856626,0.007126096
Zimbabwe,Coal and coke (MMtonnes CO2),2022,9.568461728,0.007126096
Afghanistan,Coal and coke (MMtonnes CO2),2020,1.93569408,0.007126096
Albania,Coal and coke (MMtonnes CO2),2020,0.438093796,0.007126096
Algeria,Coal and coke (MMtonnes CO2),2020,0.773302849,0.007126096
Argentina,Coal and coke (MMtonnes CO2),2020,4.565813513,0.007126096
Armenia,Coal and coke (MMtonnes CO2),2020,0.032226881,0.007126096
Australia,Coal and coke (MMtonnes CO2),2020,151.6277609,0.007126096
Austria,Coal and coke (MMtonnes CO2),2020,9.328810358,0.007126096
Azerbaijan,Coal and coke (MMtonnes CO2),2020,0.044843444,0.007126096
Bangladesh,Coal and coke (MMtonnes CO2),2020,13.96244454,0.007126096
Belarus,Coal and coke (MMtonnes CO2),2020,0.741978181,0.007126096
Belgium,Coal and coke (MMtonnes CO2),2020,7.951250736,0.007126096
Benin,Coal and coke (MMtonnes CO2),2020,0.182040234,0.007126096
Bhutan,Coal and coke (MMtonnes CO2),2020,0.315287995,0.007126096
Bosnia and Herzegovina,Coal and coke (MMtonnes CO2),2020,11.34884125,0.007126096
Botswana,Coal and coke (MMtonnes CO2),2020,2.710455306,0.007126096
Brazil,Coal and coke (MMtonnes CO2),2020,57.07704255,0.007126096
Brunei,Coal and coke (MMtonnes CO2),2020,1.415072261,0.007126096
Bulgaria,Coal and coke (MMtonnes CO2),2020,16.59007682,0.007126096
Burma,Coal and coke (MMtonnes CO2),2020,4.990464607,0.007126096
Cambodia,Coal and coke (MMtonnes CO2),2020,4.547038017,0.007126096
Canada,Coal and coke (MMtonnes CO2),2020,39.29986806,0.007126096
Chile,Coal and coke (MMtonnes CO2),2020,21.9959002,0.007126096
China,Coal and coke (MMtonnes CO2),2020,8748.907127,0.007126096
Colombia,Coal and coke (MMtonnes CO2),2020,15.78547111,0.007126096
Congo-Kinshasa,Coal and coke (MMtonnes CO2),2020,0.025430428,0.007126096
Costa Rica,Coal and coke (MMtonnes CO2),2020,0.000651749,0.007126096
Croatia,Coal and coke (MMtonnes CO2),2020,1.406341421,0.007126096
Cuba,Coal and coke (MMtonnes CO2),2020,0.011501447,0.007126096
Cyprus,Coal and coke (MMtonnes CO2),2020,0.000121493,0.007126096
Czechia,Coal and coke (MMtonnes CO2),2020,48.75797036,0.007126096
Denmark,Coal and coke (MMtonnes CO2),2020,2.721721355,0.007126096
Dominican Republic,Coal and coke (MMtonnes CO2),2020,4.722235147,0.007126096
Ecuador,Coal and coke (MMtonnes CO2),2020,0.030414738,0.007126096
Egypt,Coal and coke (MMtonnes CO2),2020,4.60929664,0.007126096
El Salvador,Coal and coke (MMtonnes CO2),2020,0.001631946,0.007126096
Estonia,Coal and coke (MMtonnes CO2),2020,0.00869202,0.007126096
Eswatini,Coal and coke (MMtonnes CO2),2020,0.372184535,0.007126096
Ethiopia,Coal and coke (MMtonnes CO2),2020,1.127118953,0.007126096
Fiji,Coal and coke (MMtonnes CO2),2020,7.27E-07,0.007126096
Finland,Coal and coke (MMtonnes CO2),2020,7.510835925,0.007126096
France,Coal and coke (MMtonnes CO2),2020,22.32742835,0.007126096
Georgia,Coal and coke (MMtonnes CO2),2020,0.835130116,0.007126096
Germany,Coal and coke (MMtonnes CO2),2020,173.7351308,0.007126096
Ghana,Coal and coke (MMtonnes CO2),2020,0.101568282,0.007126096
Greece,Coal and coke (MMtonnes CO2),2020,7.31308719,0.007126096
Guatemala,Coal and coke (MMtonnes CO2),2020,5.623724105,0.007126096
Honduras,Coal and coke (MMtonnes CO2),2020,0.061014561,0.007126096
Hong Kong,Coal and coke (MMtonnes CO2),2020,12.52469038,0.007126096
Hungary,Coal and coke (MMtonnes CO2),2020,7.107706018,0.007126096
Iceland,Coal and coke (MMtonnes CO2),2020,0.397147432,0.007126096
India,Coal and coke (MMtonnes CO2),2020,1660.502195,0.007126096
Indonesia,Coal and coke (MMtonnes CO2),2020,255.6115939,0.007126096
Iran,Coal and coke (MMtonnes CO2),2020,4.087472784,0.007126096
Ireland,Coal and coke (MMtonnes CO2),2020,1.64206844,0.007126096
Israel,Coal and coke (MMtonnes CO2),2020,11.78429078,0.007126096
Italy,Coal and coke (MMtonnes CO2),2020,20.2819864,0.007126096
Jamaica,Coal and coke (MMtonnes CO2),2020,0.212021648,0.007126096
Japan,Coal and coke (MMtonnes CO2),2020,426.6206946,0.007126096
Jordan,Coal and coke (MMtonnes CO2),2020,0.390669762,0.007126096
Kazakhstan,Coal and coke (MMtonnes CO2),2020,184.5178472,0.007126096
Kenya,Coal and coke (MMtonnes CO2),2020,2.00905398,0.007126096
Kosovo,Coal and coke (MMtonnes CO2),2020,6.278379301,0.007126096
Kuwait,Coal and coke (MMtonnes CO2),2020,0.162670557,0.007126096
Kyrgyzstan,Coal and coke (MMtonnes CO2),2020,2.885475119,0.007126096
Laos,Coal and coke (MMtonnes CO2),2020,17.69745405,0.007126096
Latvia,Coal and coke (MMtonnes CO2),2020,0.087302495,0.007126096
Lebanon,Coal and coke (MMtonnes CO2),2020,0.462401678,0.007126096
Lithuania,Coal and coke (MMtonnes CO2),2020,0.551232928,0.007126096
Luxembourg,Coal and coke (MMtonnes CO2),2020,0.150960722,0.007126096
Madagascar,Coal and coke (MMtonnes CO2),2020,0.3222484,0.007126096
Malawi,Coal and coke (MMtonnes CO2),2020,0.167000871,0.007126096
Malaysia,Coal and coke (MMtonnes CO2),2020,75.51769439,0.007126096
Malta,Coal and coke (MMtonnes CO2),2020,6.62E-05,0.007126096
Mauritius,Coal and coke (MMtonnes CO2),2020,1.586311257,0.007126096
Mexico,Coal and coke (MMtonnes CO2),2020,37.20967741,0.007126096
Moldova,Coal and coke (MMtonnes CO2),2020,0.345376921,0.007126096
Mongolia,Coal and coke (MMtonnes CO2),2020,12.85963927,0.007126096
Montenegro,Coal and coke (MMtonnes CO2),2020,1.421952997,0.007126096
Morocco,Coal and coke (MMtonnes CO2),2020,21.38663476,0.007126096
Mozambique,Coal and coke (MMtonnes CO2),2020,0.107225185,0.007126096
Namibia,Coal and coke (MMtonnes CO2),2020,0.084087378,0.007126096
Nepal,Coal and coke (MMtonnes CO2),2020,1.247022358,0.007126096
Netherlands,Coal and coke (MMtonnes CO2),2020,19.59831518,0.007126096
New Caledonia,Coal and coke (MMtonnes CO2),2020,2.768025571,0.007126096
New Zealand,Coal and coke (MMtonnes CO2),2020,4.90901919,0.007126096
Niger,Coal and coke (MMtonnes CO2),2020,0.518889202,0.007126096
Nigeria,Coal and coke (MMtonnes CO2),2020,5.64702849,0.007126096
North Korea,Coal and coke (MMtonnes CO2),2020,65.1009298,0.007126096
North Macedonia,Coal and coke (MMtonnes CO2),2020,3.243493891,0.007126096
Norway,Coal and coke (MMtonnes CO2),2020,3.227513941,0.007126096
Oman,Coal and coke (MMtonnes CO2),2020,0.328545912,0.007126096
Pakistan,Coal and coke (MMtonnes CO2),2020,51.26243234,0.007126096
Panama,Coal and coke (MMtonnes CO2),2020,2.317653503,0.007126096
Paraguay,Coal and coke (MMtonnes CO2),2020,5.67E-05,0.007126096
Peru,Coal and coke (MMtonnes CO2),2020,0.682204249,0.007126096
Philippines,Coal and coke (MMtonnes CO2),2020,69.71846111,0.007126096
Poland,Coal and coke (MMtonnes CO2),2020,160.7962784,0.007126096
Portugal,Coal and coke (MMtonnes CO2),2020,2.222201622,0.007126096
Puerto Rico,Coal and coke (MMtonnes CO2),2020,3.267272031,0.007126096
Romania,Coal and coke (MMtonnes CO2),2020,15.14649663,0.007126096
Russia,Coal and coke (MMtonnes CO2),2020,399.6635474,0.007126096
Saudi Arabia,Coal and coke (MMtonnes CO2),2020,0.185559924,0.007126096
Senegal,Coal and coke (MMtonnes CO2),2020,1.964748455,0.007126096
Serbia,Coal and coke (MMtonnes CO2),2020,33.01900983,0.007126096
Singapore,Coal and coke (MMtonnes CO2),2020,1.505482855,0.007126096
Slovakia,Coal and coke (MMtonnes CO2),2020,9.141767448,0.007126096
Slovenia,Coal and coke (MMtonnes CO2),2020,4.073320874,0.007126096
South Africa,Coal and coke (MMtonnes CO2),2020,383.8369399,0.007126096
South Korea,Coal and coke (MMtonnes CO2),2020,265.009946,0.007126096
Spain,Coal and coke (MMtonnes CO2),2020,12.10046339,0.007126096
Sri Lanka,Coal and coke (MMtonnes CO2),2020,5.662811765,0.007126096
Sweden,Coal and coke (MMtonnes CO2),2020,8.286855278,0.007126096
Switzerland,Coal and coke (MMtonnes CO2),2020,0.30572774,0.007126096
Syria,Coal and coke (MMtonnes CO2),2020,0.086055109,0.007126096
Taiwan,Coal and coke (MMtonnes CO2),2020,138.6227772,0.007126096
